"","workerId","conditionCE","conditionHeadN","level","arrayTraining","seenInTraining","participantText","compositionalAnswer","encodingCorrected","encodingCompositional","correctness","consonants","prepMGloss","prepRGloss"
"9875","A102","center-embedding","head final",2,"[0,[1]]","true","rae toltul vivin","rae vivin toltul","rtv","rvt",0.666666666666667,"tvsk","horiz","atop"
"9876","A102","center-embedding","head final",2,"[3,[1]]","true","rae koto vivin","rae vivin koto","rkv","rvk",0.666666666666667,"tvsk","horiz","atop"
"9877","A102","center-embedding","head final",2,"[2,[1]]","true","rae sasan vivin","rae vivin sasan","rsv","rvs",0.666666666666667,"tvsk","horiz","atop"
"9878","A102","center-embedding","head final",2,"[2,1]","true","moy vivin sasan","moy vivin sasan","mvs","mvs",1,"tvsk","horiz","atop"
"9879","A102","center-embedding","head final",2,"[0,0]","true","moy toltul toltul","moy toltul toltul","mtt","mtt",1,"tvsk","horiz","atop"
"9880","A102","center-embedding","head final",2,"[3,[0]]","true","rae koto toltul","rae toltul koto","rkt","rtk",0.666666666666667,"tvsk","horiz","atop"
"9881","A102","center-embedding","head final",2,"[2,2]","false","moy sasan sasan","moy sasan sasan","mss","mss",1,"tvsk","horiz","atop"
"9882","A102","center-embedding","head final",2,"[2,[3]]","false","rae sasan koto","rae koto sasan","rsk","rks",0.666666666666667,"tvsk","horiz","atop"
"9883","A102","center-embedding","head final",2,"[0,[2]]","false","rae toltul sasan","rae sasan toltul","rts","rst",0.666666666666667,"tvsk","horiz","atop"
"9884","A102","center-embedding","head final",2,"[0,1]","false","moy vivin toltul","moy vivin toltul","mvt","mvt",1,"tvsk","horiz","atop"
"9885","A102","center-embedding","head final",3,"[[3,[3]],[2]]","true","rae sasan sasan koto koto","rae rae sasan koto koto","rsskk","rrskk",0.8,"tvsk","horiz","atop"
"9886","A102","center-embedding","head final",3,"[2,[3,[0]]]","true","moy sasan rae koto toltul","moy rae toltul koto sasan","msrkt","mrtks",0.4,"tvsk","horiz","atop"
"9887","A102","center-embedding","head final",3,"[0,[[2,0]]]","true","rae toltul moy sasan toltul","rae moy toltul sasan toltul","rtmst","rmtst",0.8,"tvsk","horiz","atop"
"9888","A102","center-embedding","head final",3,"[[3,2],[0]]","true","moy rae koto sasan rae","moy rae toltul sasan koto","mrksr","mrtsk",0.6,"tvsk","horiz","atop"
"9889","A102","center-embedding","head final",3,"[[1,[2]],[2]]","true","rae vivin rae sasan sasan","rae rae sasan sasan vivin","rvrss","rrssv",0.6,"tvsk","horiz","atop"
"9890","A102","center-embedding","head final",3,"[1,[3,[3]]]","true","moy vivin rae koto koto","moy rae koto koto vivin","mvrkk","mrkkv",0.6,"tvsk","horiz","atop"
"9891","A102","center-embedding","head final",3,"[[1,[2]],2]","true","moy rae vivin sasan rae","rae moy sasan sasan vivin","mrvsr","rmssv",0.4,"tvsk","horiz","atop"
"9892","A102","center-embedding","head final",3,"[[0,3],[1]]","true","moy toltul koto rae sasan","moy rae vivin koto toltul","mtkrs","mrvkt",0.2,"tvsk","horiz","atop"
"9893","A102","center-embedding","head final",3,"[0,[[1,1]]]","false","toltul sasan moy vivin vivin","rae moy vivin vivin toltul","tsmvv","rmvvt",0.4,"tvsk","horiz","atop"
"9894","A102","center-embedding","head final",3,"[[3,3],0]","false","moy moy toltul koto koto","moy moy toltul koto koto","mmtkk","mmtkk",1,"tvsk","horiz","atop"
"9895","A102","center-embedding","head final",3,"[[1,[1]],0]","false","moy toltul rae vivin vivin","rae moy toltul vivin vivin","mtrvv","rmtvv",0.6,"tvsk","horiz","atop"
"9896","A102","center-embedding","head final",3,"[[1,2],0]","false","moy sasan moy vivin toltul","moy moy toltul sasan vivin","msmvt","mmtsv",0.2,"tvsk","horiz","atop"
"9897","A102","center-embedding","head final",4,"[3,[2,[2,[3]]]]","false","moy koto moy sasan moy rae sasan","moy moy rae koto sasan sasan koto","mkmsmrs","mmrkssk",0.285714285714286,"tvsk","horiz","atop"
"9898","A102","center-embedding","head final",4,"[1,[[2,[2,1]]]]","false","rae vivin moy sasan sasan vivin vivin","rae moy moy vivin sasan sasan vivin","rvmssvv","rmmvssv",0.571428571428571,"tvsk","horiz","atop"
"9899","A102","center-embedding","head final",4,"[[[3,1],[3]],3]","false","koto moy rae sasan koto koto koto","moy rae moy koto koto vivin koto","kmrskkk","mrmkkvk",0.571428571428571,"tvsk","horiz","atop"
"9900","A102","center-embedding","head final",4,"[0,[[3,[[1,1]]]]]","false","rae toltul rae koto rae vivin vivin","rae rae moy vivin vivin koto toltul","rtrkrvv","rrmvvkt",0.285714285714286,"tvsk","horiz","atop"
"9901","A102","center-embedding","head final",4,"[[[0,1],0],[2]]","false","moy rae toltul vivin toltul sasan sasan","moy moy rae sasan toltul vivin toltul","mrtvtss","mmrstvt",0.428571428571429,"tvsk","horiz","atop"
"9902","A102","center-embedding","head final",4,"[[[2,0],1],2]","false","moy sasan moy toltul moy vivin moy","moy moy moy sasan vivin toltul sasan","msmtmvm","mmmsvts",0.285714285714286,"tvsk","horiz","atop"
"9903","A102","center-embedding","head final",4,"[0,[3,[[0,[0]]]]]","false","moy toltul rae koto rae toltul rae","moy rae rae toltul toltul koto toltul","mtrkrtr","mrrttkt",0.285714285714286,"tvsk","horiz","atop"
"9904","A102","center-embedding","head final",4,"[[[2,[1]],[2]],[3]]","false","rae sasan rae vivin rae sasan rae","rae rae rae koto sasan vivin sasan","rsrvrsr","rrrksvs",0.285714285714286,"tvsk","horiz","atop"
"9905","A102","center-embedding","head final",4,"[2,[0,[[2,3]]]]","false","sasan moy toltul rae sasan moy koto","moy rae moy koto sasan toltul sasan","smtrsmk","mrmksts",0.142857142857143,"tvsk","horiz","atop"
"9906","A102","center-embedding","head final",4,"[[[1,[1]],3],0]","false","moy vivin vivin rae koto rae toltul","rae moy moy toltul koto vivin vivin","mvvrkrt","rmmtkvv",0.142857142857143,"tvsk","horiz","atop"
"9907","A102","center-embedding","head final",4,"[[[1,[0]],[0]],1]","false","vivin moy rae sasan rae toltul rae","rae rae moy vivin toltul toltul vivin","vmrsrtr","rrmvttv",0.285714285714286,"tvsk","horiz","atop"
"9908","A102","center-embedding","head final",4,"[[[3,3],[0]],[2]]","false","moy koto koto rae toltul rae sasan","moy rae rae sasan toltul koto koto","mkkrtrs","mrrstkk",0.285714285714286,"tvsk","horiz","atop"
"9965","A103","crossed","head final",1,"0","true","tuntul","tuntul","t","t",1,"tvsk","horiz","atop"
"9966","A103","crossed","head final",1,"1","true","vinkin","vinkin","v","v",1,"tvsk","horiz","atop"
"9967","A103","crossed","head final",1,"2","true","sosi","sosi","s","s",1,"tvsk","horiz","atop"
"9968","A103","crossed","head final",1,"3","true","kanka","kanka","k","k",1,"tvsk","horiz","atop"
"9969","A103","crossed","head final",2,"[3,3]","true","moy kanka kanka","moy kanka kanka","mkk","mkk",1,"tvsk","horiz","atop"
"9970","A103","crossed","head final",2,"[1,3]","true","moy vinkin kanka","moy kanka vinkin","mvk","mkv",0.666666666666667,"tvsk","horiz","atop"
"9971","A103","crossed","head final",2,"[0,[1]]","true","rae vinkin tuntul","rae vinkin tuntul","rvt","rvt",1,"tvsk","horiz","atop"
"9972","A103","crossed","head final",2,"[3,[1]]","true","rae vinkin kanka","rae vinkin kanka","rvk","rvk",1,"tvsk","horiz","atop"
"9973","A103","crossed","head final",2,"[2,[1]]","true","rae vinkin sosi","rae vinkin sosi","rvs","rvs",1,"tvsk","horiz","atop"
"9974","A103","crossed","head final",2,"[2,1]","true","moy sosi vinkin","moy vinkin sosi","msv","mvs",0.666666666666667,"tvsk","horiz","atop"
"9975","A103","crossed","head final",2,"[0,0]","true","moy tuntul tuntul","moy tuntul tuntul","mtt","mtt",1,"tvsk","horiz","atop"
"9976","A103","crossed","head final",2,"[3,[0]]","true","rae tuntul kanka","rae tuntul kanka","rtk","rtk",1,"tvsk","horiz","atop"
"9977","A103","crossed","head final",2,"[2,2]","false","moy sosi sosi","moy sosi sosi","mss","mss",1,"tvsk","horiz","atop"
"9978","A103","crossed","head final",2,"[2,[3]]","false","rae kanka sosi","rae kanka sosi","rks","rks",1,"tvsk","horiz","atop"
"9979","A103","crossed","head final",2,"[0,[2]]","false","rae sosi tuntul","rae sosi tuntul","rst","rst",1,"tvsk","horiz","atop"
"9980","A103","crossed","head final",2,"[0,1]","false","moy tuntul vinkin","moy vinkin tuntul","mtv","mvt",0.666666666666667,"tvsk","horiz","atop"
"9981","A103","crossed","head final",3,"[[3,[3]],[2]]","true","rae sosi kanka kanka rae","rae rae sosi kanka kanka","rskkr","rrskk",0.6,"tvsk","horiz","atop"
"9982","A103","crossed","head final",3,"[2,[3,[0]]]","true","rae moy tuntul kanka sosi","rae moy tuntul kanka sosi","rmtks","rmtks",1,"tvsk","horiz","atop"
"9983","A103","crossed","head final",3,"[0,[[2,0]]]","true","moy rae sosi tuntul tuntul","moy rae tuntul sosi tuntul","mrstt","mrtst",0.8,"tvsk","horiz","atop"
"9984","A103","crossed","head final",3,"[[3,2],[0]]","true","moy rae tuntul kanka sosi","rae moy tuntul sosi kanka","mrtks","rmtsk",0.6,"tvsk","horiz","atop"
"9985","A103","crossed","head final",3,"[[1,[2]],[2]]","true","rae sosi sosi vinkin vinkin","rae rae sosi sosi vinkin","rssvv","rrssv",0.6,"tvsk","horiz","atop"
"9986","A103","crossed","head final",3,"[1,[3,[3]]]","true","moy rae vinkin kanka kanka","rae moy kanka kanka vinkin","mrvkk","rmkkv",0.4,"tvsk","horiz","atop"
"9987","A103","crossed","head final",3,"[[1,[2]],2]","true","moy rae vinkin sosi sosi","moy rae sosi sosi vinkin","mrvss","mrssv",0.6,"tvsk","horiz","atop"
"9988","A103","crossed","head final",3,"[[0,3],[1]]","true","moy rae vinkin tuntul kanka","rae moy vinkin kanka tuntul","mrvtk","rmvkt",0.6,"tvsk","horiz","atop"
"9989","A103","crossed","head final",3,"[0,[[1,1]]]","false","moy rae vinkin vinkin tuntul","moy rae vinkin vinkin tuntul","mrvvt","mrvvt",1,"tvsk","horiz","atop"
"9990","A103","crossed","head final",3,"[[3,3],0]","false","moy kanka kanka tuntul kanka","moy moy tuntul kanka kanka","mkktk","mmtkk",0.6,"tvsk","horiz","atop"
"9991","A103","crossed","head final",3,"[[1,[1]],0]","false","moy rae vinkin vinkin tuntul","moy rae tuntul vinkin vinkin","mrvvt","mrtvv",0.6,"tvsk","horiz","atop"
"9992","A103","crossed","head final",3,"[[1,2],0]","false","moy vinkin sosi tuntul tuntul","moy moy tuntul sosi vinkin","mvstt","mmtsv",0.4,"tvsk","horiz","atop"
"9993","A103","crossed","head final",4,"[3,[2,[2,[3]]]]","false","moy rae kanka sosi sosi kanka kanka","rae moy moy kanka sosi sosi kanka","mrksskk","rmmkssk",0.571428571428571,"tvsk","horiz","atop"
"9994","A103","crossed","head final",4,"[1,[[2,[2,1]]]]","false","moy rae vinkin sosi sosi vinkin vinkin","moy moy rae vinkin sosi sosi vinkin","mrvssvv","mmrvssv",0.714285714285714,"tvsk","horiz","atop"
"9995","A103","crossed","head final",4,"[[[3,1],[3]],3]","false","moy rae kanka kanka vinkin kanka kanka","moy rae moy kanka kanka vinkin kanka","mrkkvkk","mrmkkvk",0.714285714285714,"tvsk","horiz","atop"
"9996","A103","crossed","head final",4,"[0,[[3,[[1,1]]]]]","false","moy rae vinkin vinkin kanka tuntul rae","moy rae rae vinkin vinkin kanka tuntul","mrvvktr","mrrvvkt",0.714285714285714,"tvsk","horiz","atop"
"9997","A103","crossed","head final",4,"[[[0,1],0],[2]]","false","moy rae sosi tuntul vinkin tuntul rae","rae moy moy sosi tuntul vinkin tuntul","mrstvtr","rmmstvt",0.571428571428571,"tvsk","horiz","atop"
"9998","A103","crossed","head final",4,"[[[2,0],1],2]","false","moy sosi tuntul vinkin sosi moy sosi","moy moy moy sosi vinkin tuntul sosi","mstvsms","mmmsvts",0.428571428571429,"tvsk","horiz","atop"
"9999","A103","crossed","head final",4,"[0,[3,[[0,[0]]]]]","false","moy rae rae tuntul tuntul tuntul kanka","rae rae moy tuntul tuntul kanka tuntul","mrrtttk","rrmttkt",0.571428571428571,"tvsk","horiz","atop"
"10000","A103","crossed","head final",4,"[[[2,[1]],[2]],[3]]","false","rae rae rae kanka sosi vinkin sosi","rae rae rae kanka sosi vinkin sosi","rrrksvs","rrrksvs",1,"tvsk","horiz","atop"
"10001","A103","crossed","head final",4,"[2,[0,[[2,3]]]]","false","moy rae sosi sosi kanka tuntul moy","moy rae moy kanka sosi tuntul sosi","mrssktm","mrmksts",0.571428571428571,"tvsk","horiz","atop"
"10002","A103","crossed","head final",4,"[[[1,[1]],3],0]","false","moy moy rae vinkin vinkin kanka tuntul","moy moy rae tuntul kanka vinkin vinkin","mmrvvkt","mmrtkvv",0.571428571428571,"tvsk","horiz","atop"
"10003","A103","crossed","head final",4,"[[[1,[0]],[0]],1]","false","moy rae rae rae tuntul tuntul vinkin","moy rae rae vinkin tuntul tuntul vinkin","mrrrttv","mrrvttv",0.857142857142857,"tvsk","horiz","atop"
"10004","A103","crossed","head final",4,"[[[3,3],[0]],[2]]","false","moy rae moy sosi tuntul kanka kanka","rae rae moy sosi tuntul kanka kanka","mrmstkk","rrmstkk",0.857142857142857,"tvsk","horiz","atop"
"10053","A104","crossed","head final",1,"0","true","kuka","kuka","k","k",1,"ktvs","right","atop"
"10054","A104","crossed","head final",1,"1","true","tultol","tultol","t","t",1,"ktvs","right","atop"
"10055","A104","crossed","head final",1,"2","true","vinkin","vinkin","v","v",1,"ktvs","right","atop"
"10056","A104","crossed","head final",1,"3","true","solsil","solsil","s","s",1,"ktvs","right","atop"
"10057","A104","crossed","head final",2,"[3,3]","true","moy solsil solsil","moy solsil solsil","mss","mss",1,"ktvs","right","atop"
"10058","A104","crossed","head final",2,"[1,3]","true","moy vinkin solsil","moy solsil tultol","mvs","mst",0.333333333333333,"ktvs","right","atop"
"10059","A104","crossed","head final",2,"[0,[1]]","true","rae tultol kuka","rae tultol kuka","rtk","rtk",1,"ktvs","right","atop"
"10060","A104","crossed","head final",2,"[3,[1]]","true","rae tultol solsil","rae tultol solsil","rts","rts",1,"ktvs","right","atop"
"10061","A104","crossed","head final",2,"[2,[1]]","true","rae tultol vinkin","rae tultol vinkin","rtv","rtv",1,"ktvs","right","atop"
"10062","A104","crossed","head final",2,"[2,1]","true","moy vinkin tultol","moy tultol vinkin","mvt","mtv",0.666666666666667,"ktvs","right","atop"
"10063","A104","crossed","head final",2,"[0,0]","true","rae kuka kuka","moy kuka kuka","rkk","mkk",0.666666666666667,"ktvs","right","atop"
"10064","A104","crossed","head final",2,"[3,[0]]","true","rae kuka solsil","rae kuka solsil","rks","rks",1,"ktvs","right","atop"
"10065","A104","crossed","head final",2,"[2,2]","false","moy vinkin vinkin","moy vinkin vinkin","mvv","mvv",1,"ktvs","right","atop"
"10066","A104","crossed","head final",2,"[2,[3]]","false","rae solsil vinkin","rae solsil vinkin","rsv","rsv",1,"ktvs","right","atop"
"10067","A104","crossed","head final",2,"[0,[2]]","false","rae vinkin kuka","rae vinkin kuka","rvk","rvk",1,"ktvs","right","atop"
"10068","A104","crossed","head final",2,"[0,1]","false","moy kuka tultol","moy tultol kuka","mkt","mtk",0.666666666666667,"ktvs","right","atop"
"10069","A104","crossed","head final",3,"[[3,[3]],[2]]","true","rae vinkin solsil solsil moy","rae rae vinkin solsil solsil","rvssm","rrvss",0.6,"ktvs","right","atop"
"10070","A104","crossed","head final",3,"[2,[3,[0]]]","true","moy vinkin rae kuka solsil","rae moy kuka solsil vinkin","mvrks","rmksv",0.2,"ktvs","right","atop"
"10071","A104","crossed","head final",3,"[0,[[2,0]]]","true","moy vinkin kuka rae kuka","moy rae kuka vinkin kuka","mvkrk","mrkvk",0.6,"ktvs","right","atop"
"10072","A104","crossed","head final",3,"[[3,2],[0]]","true","moy solsil vinkin rae kuka","rae moy kuka vinkin solsil","msvrk","rmkvs",0.2,"ktvs","right","atop"
"10073","A104","crossed","head final",3,"[[1,[2]],[2]]","true","rae vinkin vinkin tultol tultol","rae rae vinkin vinkin tultol","rvvtt","rrvvt",0.6,"ktvs","right","atop"
"10074","A104","crossed","head final",3,"[1,[3,[3]]]","true","moy tultol rae solsil solsil","rae moy solsil solsil tultol","mtrss","rmsst",0.2,"ktvs","right","atop"
"10075","A104","crossed","head final",3,"[[1,[2]],2]","true","rae vinkin tultol moy vinkin","moy rae vinkin vinkin tultol","rvtmv","mrvvt",0.2,"ktvs","right","atop"
"10076","A104","crossed","head final",3,"[[0,3],[1]]","true","tultol moy rae kuka solsil","rae moy tultol solsil kuka","tmrks","rmtsk",0.4,"ktvs","right","atop"
"10077","A104","crossed","head final",3,"[0,[[1,1]]]","false","moy tultol tultol rae kuka","moy rae tultol tultol kuka","mttrk","mrttk",0.6,"ktvs","right","atop"
"10078","A104","crossed","head final",3,"[[3,3],0]","false","moy solsil solsil moy kuka","moy moy kuka solsil solsil","mssmk","mmkss",0.2,"ktvs","right","atop"
"10079","A104","crossed","head final",3,"[[1,[1]],0]","false","rae tultol tultol moy kuka","moy rae kuka tultol tultol","rttmk","mrktt",0.2,"ktvs","right","atop"
"10080","A104","crossed","head final",3,"[[1,2],0]","false","tultol moy vinkin moy kuka","moy moy kuka vinkin tultol","tmvmk","mmkvt",0.2,"ktvs","right","atop"
"10081","A104","crossed","head final",4,"[3,[2,[2,[3]]]]","false","solsil moy vinkin rae solsil vinkin moy","rae moy moy solsil vinkin vinkin solsil","smvrsvm","rmmsvvs",0.285714285714286,"ktvs","right","atop"
"10082","A104","crossed","head final",4,"[1,[[2,[2,1]]]]","false","moy vinkin vinkin moy tultol rae tultol","moy moy rae tultol vinkin vinkin tultol","mvvmtrt","mmrtvvt",0.285714285714286,"ktvs","right","atop"
"10083","A104","crossed","head final",4,"[[[3,1],[3]],3]","false","moy solsil solsil rae solsil moy tultol","moy rae moy solsil solsil tultol solsil","mssrsmt","mrmssts",0.285714285714286,"ktvs","right","atop"
"10084","A104","crossed","head final",4,"[0,[[3,[[1,1]]]]]","false","moy tultol tultol rae solsil rae kuka","moy rae rae tultol tultol solsil kuka","mttrsrk","mrrttsk",0.428571428571429,"ktvs","right","atop"
"10085","A104","crossed","head final",4,"[[[0,1],0],[2]]","false","rae vinkin rae kuka moy tultol moy","rae moy moy vinkin kuka tultol kuka","rvrkmtm","rmmvktk",0.285714285714286,"ktvs","right","atop"
"10086","A104","crossed","head final",4,"[[[2,0],1],2]","false","moy vinkin moy kuka moy tultol moy","moy moy moy vinkin tultol kuka vinkin","mvmkmtm","mmmvtkv",0.285714285714286,"ktvs","right","atop"
"10087","A104","crossed","head final",4,"[0,[3,[[0,[0]]]]]","false","moy kuka rae kuka kuka solsil rae","rae rae moy kuka kuka solsil kuka","mkrkksr","rrmkksk",0.428571428571429,"ktvs","right","atop"
"10088","A104","crossed","head final",4,"[[[2,[1]],[2]],[3]]","false","rae solsil vinkin rae tultol vinkin rae","rae rae rae solsil vinkin tultol vinkin","rsvrtvr","rrrsvtv",0.428571428571429,"ktvs","right","atop"
"10089","A104","crossed","head final",4,"[2,[0,[[2,3]]]]","false","moy vinkin moy vinkin solsil rae kuka","moy rae moy solsil vinkin kuka vinkin","mvmvsrk","mrmsvkv",0.428571428571429,"ktvs","right","atop"
"10090","A104","crossed","head final",4,"[[[1,[1]],3],0]","false","rae tultol tultol moy solsil kuka moy","moy moy rae kuka solsil tultol tultol","rttmskm","mmrkstt",0.142857142857143,"ktvs","right","atop"
"10091","A104","crossed","head final",4,"[[[1,[0]],[0]],1]","false","rae kuka kuka tultol moy tultol moy","moy rae rae tultol kuka kuka tultol","rkktmtm","mrrtkkt",0.285714285714286,"ktvs","right","atop"
"10092","A104","crossed","head final",4,"[[[3,3],[0]],[2]]","false","vinkin rae kuka rae solsil moy solsil","rae rae moy vinkin kuka solsil solsil","vrkrsms","rrmvkss",0.285714285714286,"ktvs","right","atop"
